instances,accuracy,kappa,kappa_t,kappa_m,f1_score,f1_score_0,f1_score_1,precision,precision_0,precision_1,recall,recall_0,recall_1
2000.0,58.75,12.648867505802237,-193.59430604982214,-4.695431472081208,56.337352880563266,66.66666666666666,45.90163934426229,56.43171018756104,65.11444356748224,47.748976807639835,56.24331058933708,68.29470198675497,44.19191919191919
