instances,accuracy,kappa,kappa_t,kappa_m,f1_score,f1_score_0,f1_score_1,precision,precision_0,precision_1,recall,recall_0,recall_1
2000.0,60.0,10.631300493315212,-184.69750889679725,-1.5228426395939099,55.66726766661551,70.50147492625369,37.88819875776397,56.37868908716541,63.56382978723404,49.193548387096776,54.973576827881466,79.13907284768213,30.808080808080806
