instances,accuracy,kappa,kappa_t,kappa_m,f1_score,f1_score_0,f1_score_1,precision,precision_0,precision_1,recall,recall_0,recall_1
2000.0,66.35,29.641369620126124,-139.50177935943069,14.593908629441623,64.82069310037039,72.1555647496897,57.485786481364485,64.82392381621614,72.12572373862697,57.52212389380531,64.81746270653555,72.18543046357617,57.44949494949495
