instances,accuracy,kappa,kappa_t,kappa_m,f1_score,f1_score_0,f1_score_1,precision,precision_0,precision_1,recall,recall_0,recall_1
2000.0,61.25000000000001,16.844065992549233,-175.8007117437723,1.6497461928934163,58.495109614838306,69.42800788954635,47.098976109215016,58.78899885899329,66.31499623210249,51.2630014858841,58.204144089905675,72.84768211920529,43.56060606060606
