instances,accuracy,kappa,kappa_t,kappa_m,f1_score,f1_score_0,f1_score_1,precision,precision_0,precision_1,recall,recall_0,recall_1
2000.0,54.949999999999996,11.501469409564509,-220.64056939501788,-14.340101522842637,56.009288487619,57.520037718057516,52.04896221394358,55.89945295945008,66.81270536692223,44.98620055197792,56.11955649207305,50.496688741721854,61.74242424242424
